"MEMBER_NO";"FFP_DATE";"FIRST_FLIGHT_DATE";"GENDER";"FFP_TIER";"WORK_CITY";"WORK_PROVINCE";"WORK_COUNTRY";"AGE";"LOAD_TIME";"FLIGHT_COUNT";"BP_SUM";"SUM_YR_1";"SUM_YR_2";"SEG_KM_SUM";"LAST_FLIGHT_DATE";"LAST_TO_END";"AVG_INTERVAL";"MAX_INTERVAL";"EXCHANGE_COUNT";"avg_discount";"Points_Sum";"Point_NotFlight"
44441;"2011-03-26";"2011-03-26";"Female";4;"Wulumuqi";"Xinjiang";"CN";35.0;"2014-03-31";45;59217;20608.0;36128.0;113659;"2014-03-11";21;15.79545;74;3;0.66263;61188;4
44444;"2011-05-10";"2011-08-24";"Male";4;"Wulumuqi";"Xinjiang";"CN";37.0;"2014-03-31";23;25960;10639.0;13227.0;50520;"2014-01-11";81;26.5;190;0;0.6336;27931;1
44473;"2011-06-01";"2011-06-22";"Male";4;"Wulumuqi";"Xinjiang";"CN";42.0;"2014-03-31";25;34351;15545.0;18267.0;61251;"2014-03-20";12;29.25;85;0;0.6722;38643;4
44481;"2011-09-02";"2011-09-02";"Female";5;"Beijing";"Beijing";"CN";33.0;"2014-03-31";53;33065;20597.0;13346.0;39697;"2013-12-20";103;11.71154;77;2;0.88062;37332;8
44484;"2011-08-28";"2011-12-25";"Male";4;"Yingjishaxiancheng";"Xinjiang";"CN";48.0;"2014-03-31";26;24946;19116.0;7658.0;54158;"2014-01-08";84;25.08;99;0;0.61196;24946;0
44520;"2005-08-13";"2005-12-29";"Male";4;"Changchun";"Jilin";"CN";57.0;"2014-03-31";38;44917;13528.0;19469.0;46628;"2014-03-31";1;19.35135;77;4;1.06478;46519;5
44521;"2005-09-09";"2005-09-09";"Male";4;"Changchun";"Jilin";"CN";48.0;"2014-03-31";23;25058;8608.0;9472.0;33270;"2014-03-20";12;32.5;168;3;0.8448;26558;4
44525;"2005-10-06";"2005-10-06";"Male";4;"Changchun";"Jilin";"CN";64.0;"2014-03-31";33;25252;21016.0;6949.0;31263;"2014-02-27";34;21.4375;134;3;0.90144;25252;3
44527;"2006-02-15";"2006-02-15";"Female";5;"Shenyang";"Liaoning";"CN";51.0;"2014-03-31";64;41753;17533.0;18776.0;49706;"2014-03-26";6;11.33333;48;1;0.86176;48519;7
44530;"2005-12-02";"2005-12-04";"Female";4;"Changchun";"Jilin";"CN";46.0;"2014-03-31";24;27752;13056.0;10734.0;35076;"2014-03-04";28;23.82609;133;3;0.84941;27752;3
44531;"2006-08-16";"2006-08-16";"Male";6;"Changchun";"Jilin";"CN";46.0;"2014-03-31";63;52557;23976.0;33161.0;85096;"2014-03-21";11;10.75806;63;21;0.75383;57530;23
44543;"2006-01-16";"2006-01-16";"Male";6;"Shenyang";"Liaoning";"CN";69.0;"2014-03-31";54;35044;23203.0;13234.0;46277;"2014-03-26";6;13.62264;63;0;0.83132;35859;0
44558;"2007-08-25";"2007-08-25";"Male";4;"Shenyang";"Liaoning";"CN";49.0;"2014-03-31";45;26762;14243.0;20011.0;68580;"2014-03-29";3;16.47727;125;0;0.57338;26762;0
44581;"2006-05-09";"2006-05-09";"Male";5;"Dalian";"Liaoning";"CN";54.0;"2014-03-31";46;36060;20146.0;13540.0;62587;"2014-03-24";8;15.95556;59;0;0.71784;37553;0
44585;"2005-12-26";"2005-12-26";"Female";5;"Changchun";"Jilin";"CN";50.0;"2014-03-31";43;36959;20585.0;16891.0;48326;"2014-03-09";23;16.52381;113;6;0.86056;36959;6
44592;"2006-03-10";"2006-03-15";"Male";4;"Shanghai";"Shanghai";"CN";40.0;"2014-03-31";44;34124;16353.0;12410.0;53580;"2014-03-10";22;16.25581;54;3;0.72481;34624;7
44599;"2006-03-13";"2006-03-13";"Male";5;"Changchun";"Jilin";"CN";56.0;"2014-03-31";54;58613;5073.0;22332.0;77036;"2014-03-24";8;13.62264;121;10;0.81916;64226;12
44600;"2006-05-08";"2006-05-08";"Male";5;"Shenyang";"Liaoning";"CN";54.0;"2014-03-31";38;33655;10426.0;23469.0;46934;"2014-03-15";17;19.24324;109;2;0.7778;36504;4
44606;"2006-06-28";"2006-10-24";"Male";5;"Shenyang";"Liaoning";"CN";37.0;"2014-03-31";38;69919;40955.0;29314.0;78846;"2014-02-18";43;18.48649;74;0;1.05698;73549;2
44607;"2006-06-30";"2009-10-29";"Male";5;"Beijing";"Beijing";"CN";42.0;"2014-03-31";63;54172;27965.0;26787.0;70879;"2014-03-27";5;11.70968;88;3;0.81708;58981;6
44610;"2006-07-11";"2006-10-26";"Female";4;"Shenyang";"Liaoning";"CN";35.0;"2014-03-31";46;33135;30790.0;6587.0;37982;"2014-01-16";76;14.46667;102;2;0.97417;33135;3
44623;"2006-05-31";"2006-05-31";"Female";5;"Shenyang";"Liaoning";"CN";54.0;"2014-03-31";52;33004;12001.0;25964.0;74390;"2014-03-28";4;13.82353;66;0;0.66677;34914;1
44638;"2006-04-16";"2006-04-16";"Male";5;"Liaoyang";"Liaoning";"CN";39.0;"2014-03-31";61;47864;21719.0;28894.0;80829;"2014-02-28";33;10.8;37;2;0.72922;50377;3
44644;"2006-12-01";"2006-12-01";"Male";6;"Changchun";"Jilin";"CN";53.0;"2014-03-31";39;40901;14872.0;25503.0;41912;"2014-03-30";2;17.73684;76;3;1.04074;42998;3
44647;"2006-07-31";"2006-07-31";"Male";5;"Changchun";"Jilin";"CN";64.0;"2014-03-31";57;58485;17908.0;29356.0;80646;"2014-03-21";11;12.48214;136;27;0.79405;60296;27
44656;"2005-11-08";"2005-11-08";"Male";5;"Dalian";"Liaoning";"CN";42.0;"2014-03-31";56;33437;14214.0;25357.0;47878;"2014-01-20";72;11.69091;117;7;0.81875;67212;37
44659;"2008-02-03";"2008-02-03";"Female";4;"Dalian";"Liaoning";"CN";38.0;"2014-03-31";34;23469;0.0;7679.0;39820;"2014-02-17";44;20.42424;78;3;0.73687;23869;4
44660;"2006-10-20";"2006-10-20";"Male";5;"Dalian";"Liaoning";"CN";44.0;"2014-03-31";71;51234;31226.0;15496.0;74124;"2014-03-27";5;10.32857;52;5;0.79775;64922;11
44662;"2008-10-24";"2008-10-24";"Male";4;"Shenyang";"Liaoning";"CN";55.0;"2014-03-31";46;29867;22953.0;10264.0;43593;"2014-03-03";29;15.51111;132;0;0.80398;29867;0
44671;"2006-11-17";"2006-11-17";"Male";4;"Shenyang";"Liaoning";"CN";54.0;"2014-03-31";30;34543;9904.0;30212.0;51944;"2014-02-19";42;23.72414;129;0;0.75721;36616;2
44674;"2007-05-21";"2007-05-21";"Male";5;"Shenyang";"Liaoning";"CN";50.0;"2014-03-31";21;27252;16848.0;8743.0;26648;"2014-03-28";4;35.05;158;2;1.10479;27252;2
44675;"2007-08-02";"2007-08-04";"Male";5;"Wenzhou";"Zhejiang";"CN";60.0;"2014-03-31";50;57257;11572.0;26850.0;79538;"2014-03-06";26;14.2449;58;0;0.79685;58412;0
44679;"2006-12-11";"2006-12-11";"Male";5;"Changchun";"Jilin";"CN";56.0;"2014-03-31";35;42715;23520.0;22783.0;42920;"2014-02-24";37;19.85294;90;6;1.14647;43735;6
44680;"2009-02-03";"2009-04-07";"Male";4;"Dalian";"Liaoning";"CN";71.0;"2014-03-31";39;21821;9091.0;11437.0;44127;"2013-11-30";123;15.60526;69;1;0.66458;22448;1
44682;"2006-11-01";"2006-11-01";"Male";5;"Changchun";"Jilin";"CN";53.0;"2014-03-31";42;57394;22896.0;31061.0;45445;"2014-03-08";24;15.97561;109;7;1.35508;62354;8
44691;"2007-01-17";"2007-01-21";"Male";4;"Yuechixian";"Sichuan";"CN";38.0;"2014-03-31";33;32210;12787.0;24919.0;68569;"2014-03-17";15;22.09375;91;0;0.66027;32210;0
44699;"2007-10-30";"2007-10-30";"Male";6;"Shenyang";"Liaoning";"CN";36.0;"2014-03-31";80;51273;27482.0;27248.0;58714;"2014-03-08";24;8.92405;61;2;0.91158;77333;26
44709;"2007-04-11";"2010-12-10";"Male";4;"Beijing";"Beijing";"CN";46.0;"2014-03-31";32;34603;8510.0;23388.0;47271;"2014-03-27";5;19.3871;92;0;0.77683;44554;6
44712;"2007-04-13";"2007-04-13";"Male";4;"Changchun";"Jilin";"CN";32.0;"2014-03-31";29;33997;20320.0;14278.0;38407;"2013-12-29";94;22.35714;121;0;0.97229;33997;0
44714;"2007-04-02";"2007-04-02";"Male";4;"Changchun";"Jilin";"CN";46.0;"2014-03-31";32;28340;13018.0;15261.0;43453;"2014-03-21";11;23.22581;122;0;0.77832;28340;0
44723;"2007-12-17";"2007-12-17";"Male";4;"Changchun";"Jilin";"CN";49.0;"2014-03-31";43;39776;11518.0;13000.0;56732;"2014-03-23";9;17.19048;72;2;0.79723;41996;3
44725;"2007-07-20";"2007-07-20";"Male";4;"Changchun";"Jilin";"CN";53.0;"2014-03-31";39;31534;13362.0;15381.0;49630;"2014-03-30";2;18.76316;103;13;0.75041;32452;13
44737;"2009-01-02";"2009-01-07";"Male";4;"Changchun";"Jilin";"CN";52.0;"2014-03-31";27;27951;7728.0;17755.0;29908;"2014-03-28";4;23.26923;102;0;0.99775;30133;1
44738;"2007-08-09";"2007-08-09";"Male";4;"Shanghai";"Shanghai";"CN";61.0;"2014-03-31";32;28142;11535.0;3787.0;41029;"2014-03-22";10;23.22581;156;0;0.74607;28142;1
44739;"2007-08-28";"2007-08-28";"Female";4;"Liaoyuan";"Jilin";"CN";39.0;"2014-03-31";31;28017;4031.0;13328.0;37007;"2014-03-28";4;21.6;163;0;0.79906;28017;0
44746;"2007-09-15";"2007-09-15";"Male";4;"Changchun";"Jilin";"CN";59.0;"2014-03-31";54;29358;3392.0;18211.0;62087;"2014-03-30";2;10.32075;77;4;0.64777;30851;4
44748;"2007-09-03";"2007-09-04";"Male";5;"Shenyang";"Liaoning";"CN";40.0;"2014-03-31";66;58886;24582.0;21962.0;86473;"2014-03-28";4;10.84615;43;0;0.78646;62858;1
44755;"2007-08-27";"2007-08-27";"Male";5;"Anshan";"Liaoning";"CN";50.0;"2014-03-31";47;37442;12560.0;20066.0;51493;"2014-02-23";38;15.04348;48;0;0.81919;41212;1
44761;"2007-06-06";"2007-06-06";"Female";6;"Shenyang";"Liaoning";"CN";50.0;"2014-03-31";81;91920;31897.0;54032.0;99888;"2014-03-31";1;9.0375;54;10;0.9824;111475;13
44765;"2007-12-04";"2007-12-04";"Female";4;"Changchun";"Jilin";"CN";41.0;"2014-03-31";45;35617;13288.0;17716.0;49574;"2014-02-19";42;15.56818;138;1;0.82995;37045;2
44782;"2008-03-05";"2008-03-05";"Male";6;"Changchun";"Jilin";"CN";55.0;"2014-03-31";43;62006;21514.0;25350.0;56979;"2014-03-07";25;16.38095;90;1;1.2082;65674;5
44783;"2007-11-23";"2007-11-23";"Male";4;"Shenyang";"Liaoning";"CN";62.0;"2014-03-31";43;23763;14643.0;13805.0;48384;"2014-03-25";7;16.33333;66;0;0.64255;23763;0
44794;"2008-06-06";"2008-06-06";"Male";6;"Dalian";"Liaoning";"CN";57.0;"2014-03-31";71;42429;19182.0;28276.0;72608;"2014-03-27";5;10.34286;57;1;0.76307;54523;2
44809;"2008-09-23";"2009-06-22";"Male";4;"Shanghai";"Shanghai";"CN";35.0;"2014-03-31";43;48174;4352.0;9636.0;64372;"2013-11-23";130;14.28571;61;5;0.82185;48756;8
44810;"2006-01-15";"2006-01-15";"Male";5;"Shanghai";"Shanghai";"CN";54.0;"2014-03-31";62;77127;2229.0;8832.0;104351;"2014-03-29";3;11.67213;32;2;0.81035;82506;7
44816;"2009-02-17";"2009-03-08";"Male";4;"Changchun";"Jilin";"CN";49.0;"2014-03-31";37;40137;25479.0;15970.0;61573;"2014-03-19";13;18.88889;80;2;0.75521;40465;6
44817;"2010-04-02";"2010-04-02";"Female";4;"Changchun";"Jilin";"CN";34.0;"2014-03-31";34;39072;5866.0;11905.0;59141;"2014-03-28";4;21.30303;125;3;0.74877;41692;4
44823;"2008-10-13";"2008-10-13";"Male";6;"Changchun";"Jilin";"CN";30.0;"2014-03-31";54;54168;4848.0;40599.0;80475;"2014-03-26";6;11.0566;149;0;0.78928;62730;1
44830;"2008-12-02";"2008-12-02";"Female";5;"Changchun";"Jilin";"CN";54.0;"2014-03-31";37;31315;12728.0;19649.0;40594;"2014-03-01";31;19.36111;94;2;0.83398;31811;2
44833;"2008-10-05";"2008-10-05";"Male";5;"Beijing";"Beijing";"CN";31.0;"2014-03-31";18;30436;8798.0;18039.0;24254;"2014-02-20";41;27.64706;81;0;1.32871;31191;0
44835;"2008-09-14";"2008-09-14";"Male";5;"Anshan";"Liaoning";"CN";40.0;"2014-03-31";29;32383;27527.0;2506.0;27304;"2013-10-06";178;19.14286;163;5;1.30628;35745;9
44838;"2009-01-13";"2009-01-13";"Male";5;"Shenyang";"Liaoning";"CN";38.0;"2014-03-31";65;60703;14042.0;28273.0;73962;"2014-03-16";16;10.89062;35;6;0.82428;69022;21
44840;"2008-11-18";"2008-11-18";"Male";5;"Shenyang";"Liaoning";"CN";47.0;"2014-03-31";36;35372;3088.0;18811.0;53335;"2014-03-27";5;18.14286;115;0;0.75931;38814;1
44841;"2009-03-10";"2009-03-10";"Male";4;"Shenyang";"Liaoning";"CN";59.0;"2014-03-31";26;22149;18185.0;8632.0;39983;"2014-01-03";89;25.68;123;0;0.74909;22149;0
44842;"2005-10-31";"2005-10-31";"Male";4;"Shenyang";"Liaoning";"CN";37.0;"2014-03-31";70;46980;18384.0;19419.0;74716;"2014-02-21";40;9.37681;71;2;0.69846;63028;19
44845;"2008-12-12";"2008-12-12";"Male";4;"Shanghai";"Shanghai";"CN";47.0;"2014-03-31";35;39146;1713.0;0.0;59265;"2013-10-07";177;16.17647;97;0;0.76871;41546;5
44854;"2006-05-25";"2011-10-29";"Male";5;"";"Heilongjiang";"CN";42.0;"2014-03-31";34;29794;8265.0;13448.0;36533;"2014-03-26";6;21.72727;93;1;0.808;29794;1
44859;"2007-08-08";"2007-08-08";"Male";5;"";"Beijing";"CN";57.0;"2014-03-31";70;48346;26543.0;23957.0;62459;"2014-03-31";1;10.46377;53;0;0.8228;51926;3
44869;"2007-07-31";"2007-07-31";"Male";4;"Haerbin";"Heilongjiang";"CN";45.0;"2014-03-31";40;45489;21517.0;23287.0;99177;"2014-03-10";22;18.07692;45;0;0.63479;47854;1
44872;"2007-08-12";"2007-08-12";"Male";5;"Haerbin";"Heilongjiang";"CN";49.0;"2014-03-31";51;29682;14202.0;17413.0;64224;"2014-03-27";5;14.26;88;5;0.59983;30719;5
44888;"2007-11-06";"2007-11-06";"Male";5;"Haerbin";"Heilongjiang";"CN";46.0;"2014-03-31";38;29958;11603.0;16665.0;46963;"2014-03-25";7;17.54054;55;2;0.67534;32937;3
44892;"2008-02-02";"2008-02-02";"Male";4;"Chongwen";"Beijing";"CN";34.0;"2014-03-31";42;28338;18703.0;10344.0;39577;"2014-03-08";24;16.65854;89;0;0.79338;29124;4
44894;"2008-02-01";"2008-02-01";"Male";4;"Kunming";"Yunnan";"CN";39.0;"2014-03-31";27;30562;15104.0;16797.0;56893;"2014-03-29";3;25.11538;66;0;0.70976;30562;0
44923;"2006-03-28";"2007-10-23";"Male";4;"Wulumuqishi";"Xinjiang";"CN";41.0;"2014-03-31";58;82745;35194.0;38096.0;122349;"2014-03-31";1;12.61404;89;2;0.79043;95493;6
44924;"2006-03-22";"2006-03-29";"Male";6;"Wulumuqishi";"Xinjiang";"CN";46.0;"2014-03-31";101;248864;120500.0;114469.0;287042;"2014-03-31";1;7.19;28;20;0.96535;298873;29
44936;"2006-03-30";"2007-05-02";"Male";6;"Wulumuqishi";"Xinjiang";"CN";37.0;"2014-03-31";54;183336;101235.0;70902.0;141012;"2013-11-28";125;11.37736;54;5;1.4621;206363;11
44943;"2006-04-07";"2007-03-27";"Male";4;"Wulumuqi";"Xinjiang";"CN";52.0;"2014-03-31";31;48688;17675.0;21741.0;67038;"2014-02-02";59;21.9;89;0;0.82157;49188;1
44944;"2006-04-11";"2006-12-12";"Male";5;"Akesu";"Xinjiang";"CN";46.0;"2014-03-31";44;60417;29037.0;31154.0;128750;"2013-12-18";105;14.4186;111;3;0.60326;63884;5
44946;"2006-04-18";"2006-07-13";"Male";4;"Wulumuqishi";"Xinjiang";"CN";46.0;"2014-03-31";27;44695;14989.0;24974.0;72240;"2014-01-29";63;24.76923;121;2;0.70386;47614;3
44950;"2006-04-18";"2006-04-18";"Male";4;"Wulumuqishi";"Xinjiang";"CN";44.0;"2014-03-31";25;33564;7415.0;25013.0;60252;"2014-03-30";2;30.29167;262;0;0.68922;33564;0
44951;"2006-04-04";"2006-04-10";"Female";4;"";"Beijing";"CN";51.0;"2014-03-31";16;26546;9204.0;15985.0;37522;"2014-01-29";63;43.8;123;0;0.78391;26546;0
44952;"2006-04-22";"2006-06-10";"Male";6;"Wulumuqishi";"Xinjiang";"CN";60.0;"2014-03-31";45;63482;25366.0;25819.0;94176;"2014-03-27";5;16.31818;56;0;0.7738;70389;3
44959;"2006-03-28";"2006-12-23";"Female";6;"Wulumuqishi";"Xinjiang";"CN";64.0;"2014-03-31";41;70933;20640.0;32583.0;56029;"2014-03-10";22;17.45;133;3;1.35868;83218;6
44961;"2006-05-25";"2006-07-02";"Female";4;"Wulumuqishi";"Xinjiang";"CN";44.0;"2014-03-31";34;61601;25446.0;34179.0;99007;"2014-03-12";20;21.30303;100;1;0.74698;68529;4
44962;"2006-04-21";"2006-04-23";"Female";4;"Wulumuqishi";"Xinjiang";"CN";48.0;"2014-03-31";28;31705;16274.0;7585.0;46175;"2014-03-11";21;25.51852;112;0;0.75258;32591;1
44965;"2006-06-12";"2006-07-17";"Male";5;"Wulumuqi";"Xinjiang";"CN";40.0;"2014-03-31";49;82797;52850.0;26898.0;98732;"2014-03-07";25;14.625;98;6;0.9205;88756;10
44968;"2006-05-12";"2006-06-28";"Female";4;"Wulumuqishi";"Xinjiang";"CN";57.0;"2014-03-31";39;44203;18216.0;25151.0;72327;"2014-01-27";65;17.07895;225;0;0.75557;48480;3
44971;"2006-06-27";"2006-08-11";"Female";4;"Wulumuqishi";"Xinjiang";"CN";53.0;"2014-03-31";32;29397;14639.0;13364.0;59688;"2014-03-31";1;23.06452;208;4;0.61312;30110;6
44972;"2006-07-03";"2007-03-05";"Female";4;"Wulumuqishi";"Xinjiang";"CN";49.0;"2014-03-31";13;23607;10421.0;10120.0;40925;"2014-03-13";19;45.08333;177;2;0.70674;23607;2
44974;"2006-07-27";"2007-01-15";"Male";4;"Wulumuqishi";"Xinjiang";"CN";56.0;"2014-03-31";20;22948;6781.0;13606.0;44618;"2014-03-30";2;34.36842;117;0;0.65106;23948;1
44979;"2006-10-08";"2006-10-16";"Male";5;"Wulumuqishi";"Xinjiang";"CN";48.0;"2014-03-31";36;48224;10004.0;28822.0;76745;"2014-03-14";18;18.65714;109;1;0.70361;55278;3
44980;"2005-05-01";"2005-06-10";"Male";5;"Wulumuqi";"Xinjiang";"CN";49.0;"2014-03-31";42;91284;38043.0;36239.0;165589;"2014-03-09";23;17.12195;143;0;0.74335;97974;0
44981;"2006-09-14";"2007-01-17";"Male";4;"Changji";"Xinjiang";"CN";46.0;"2014-03-31";23;26344;8610.0;16025.0;45623;"2014-01-02";90;28.86364;130;3;0.68946;30017;5
44982;"2006-12-28";"2007-02-03";"Male";5;"Wulumuqi";"Xinjiang";"CN";46.0;"2014-03-31";18;26030;1923.0;21642.0;41359;"2014-03-11";21;39.52941;328;1;0.72142;28001;2
44984;"2006-12-16";"2006-12-16";"Male";4;"Kashi";"Xinjiang";"CN";60.0;"2014-03-31";40;30735;18874.0;18551.0;63048;"2014-02-18";43;16.02564;91;0;0.67166;31995;2
44988;"2007-02-20";"2007-05-23";"Female";5;"Wulumuqishi";"Xinjiang";"CN";49.0;"2014-03-31";38;61026;33417.0;30082.0;100035;"2014-03-09";23;18.45946;57;2;0.75739;66589;5
44990;"2007-03-21";"2007-07-04";"Male";4;"Wulumuqishi";"Xinjiang";"CN";36.0;"2014-03-31";21;27987;11459.0;18586.0;58747;"2014-03-13";19;33.3;104;2;0.67413;30451;3
45005;"2007-09-20";"2008-09-01";"Male";5;"Wulumuqi";"Xinjiang";"CN";44.0;"2014-03-31";45;61649;19922.0;37507.0;108968;"2014-03-04";28;15.65909;82;5;0.67862;75480;8
45008;"2007-12-10";"2007-12-10";"Male";5;"Wulumuqi";"Xinjiang";"CN";54.0;"2014-03-31";48;166322;45881.0;92675.0;130135;"2014-03-31";1;15.14894;61;3;1.4082;195368;10
45015;"2008-02-01";"2008-04-16";"Male";4;"Wulumuqi";"Xinjiang";"CN";49.0;"2014-03-31";33;40284;20275.0;18805.0;59608;"2014-03-01";32;21.34375;169;0;0.80273;40784;1
45021;"2008-04-02";"2008-04-02";"Female";4;"Wulumuqi";"Xinjiang";"CN";48.0;"2014-03-31";22;22167;5907.0;22873.0;62524;"2014-03-04";28;29.14286;98;1;0.54273;22659;2
45032;"2008-10-28";"2008-11-08";"Male";4;"Wulumuqi";"Xinjiang";"CN";30.0;"2014-03-31";18;34636;4828.0;23461.0;56090;"2014-03-25";7;35.35294;254;3;0.73208;36607;4
45033;"2008-11-01";"2008-11-02";"Male";4;"Wulumuqi";"Xinjiang";"CN";59.0;"2014-03-31";24;29198;8314.0;20117.0;54644;"2014-03-06";26;27.78261;153;1;0.70251;29617;2
45034;"2008-11-12";"2008-11-12";"Male";4;"Wulumuqi";"Xinjiang";"CN";38.0;"2014-03-31";33;37427;11704.0;12016.0;50298;"2014-03-25";7;22.0625;76;4;0.75608;37891;4
45039;"2006-09-14";"2006-11-15";"Female";4;"Xianggang";"Xian";"HK";65.0;"2014-03-31";23;20314;7248.0;13260.0;48150;"2014-03-29";3;31.22727;111;0;0.58501;50314;1
45052;"2010-04-29";"2010-07-05";"Male";4;"Guangzhou";"Guangdong";"CN";37.0;"2014-03-31";29;33896;19473.0;13016.0;54537;"2014-02-19";42;22.03571;76;1;0.67653;33896;1
45057;"2006-01-26";"2006-01-26";"Female";4;"Shunde";"Guangdong";"CN";54.0;"2014-03-31";26;22537;15980.0;8798.0;43538;"2014-03-05";27;27.52;94;3;0.6592;37572;33
45060;"2009-08-18";"2010-08-10";"Male";4;"Guangzhou";"Guangdong";"CN";34.0;"2014-03-31";9;50586;16950.0;10300.0;74714;"2014-01-23";69;75.75;193;0;0.79997;57100;22
45061;"2009-10-21";"2012-03-27";"Male";4;"Zhuhai";"Guangdong";"CN";36.0;"2014-03-31";40;38174;23219.0;20279.0;64908;"2014-03-01";32;17.64103;80;0;0.75836;48821;28
45075;"2007-02-01";"2007-03-23";"Male";6;"Zhanjiang";"Guangdong";"CN";46.0;"2014-03-31";213;217809;136769.0;96568.0;187917;"2014-03-29";3;3.43396;37;0;1.14635;795398;49
45117;"2010-11-17";"2011-02-06";"Male";6;"Suwanee";"Ga";"US";30.0;"2014-03-31";31;126239;23421.0;32296.0;204438;"2014-02-17";44;21.43333;89;3;0.72343;162728;39
45158;"2007-10-25";"2007-10-25";"Male";5;"Shenyang";"Liaoning";"CN";58.0;"2014-03-31";53;45704;24585.0;21752.0;78663;"2014-03-30";2;13.94231;100;3;0.6829;52216;27
45170;"2010-12-13";"2011-02-28";"Male";5;"Dalian";"Liaoning";"CN";38.0;"2014-03-31";69;49534;11764.0;36039.0;72453;"2014-03-18";14;9.63235;71;0;0.78886;59496;2
45197;"2011-01-13";"2011-03-25";"Male";5;"Zhengzhoushi";"Henan";"CN";40.0;"2014-03-31";33;42521;22452.0;20882.0;33356;"2014-03-28";4;21.78125;145;0;1.34403;92658;9
45239;"2011-01-13";"2011-08-17";"Male";4;"Guangzhou";"Guangdong";"CN";31.0;"2014-03-31";41;34946;14760.0;20166.0;52021;"2014-03-20";12;17.7;153;1;0.71158;48830;31
45255;"2011-02-01";"2011-03-17";"Male";4;"Shanghai";"Shanghai";"CN";34.0;"2014-03-31";33;35165;6360.0;11017.0;42176;"2014-03-13";19;22.125;114;4;0.91558;44927;29
45257;"2011-02-04";"2011-07-02";"Male";4;"Dalian";"Liaoning";"CN";35.0;"2014-03-31";42;26087;16781.0;14410.0;36163;"2014-02-25";36;16.87805;111;0;0.83517;26666;0
45264;"2011-04-18";"2011-04-30";"Male";5;"Guangzhou";"Guangdong";"CN";33.0;"2014-03-31";46;29868;13576.0;21448.0;65368;"2014-03-25";7;13.62222;87;2;0.60046;36344;28
45296;"2011-07-19";"2012-02-16";"Male";5;"Foshan";"Guangdong";"CN";36.0;"2014-03-31";52;35868;17725.0;21726.0;43704;"2014-03-28";4;14.17647;78;2;0.82098;47127;32
45339;"2011-11-08";"2011-11-20";"Male";6;"Shenyang";"Liaoning";"CN";53.0;"2014-03-31";40;39607;16780.0;23639.0;51093;"2014-03-08";24;17.5641;96;1;0.86306;45686;22
45345;"2011-12-12";"2011-12-28";"Male";5;"Shenyang";"Liaoning";"CN";35.0;"2014-03-31";37;31853;9478.0;11902.0;53665;"2014-03-24";8;19.69444;60;0;0.7367;38390;27
45348;"2011-12-22";"2012-01-13";"Male";5;"Zhengzhou";"Henan";"CN";39.0;"2014-03-31";53;42846;15884.0;22750.0;53145;"2014-03-30";2;13.53846;76;0;0.81994;46826;1
45380;"2012-03-29";"2012-08-23";"Male";5;"Zhengzhou";"Henan";"CN";32.0;"2014-03-31";56;35443;18141.0;18113.0;47222;"2014-01-22";70;9.4;56;0;0.80795;48388;19
45403;"2012-05-29";"2012-06-16";"Male";5;"Shenyang";"Liaoning";"CN";32.0;"2014-03-31";53;39160;22419.0;25015.0;79844;"2014-03-29";3;12.53846;53;1;0.6726;47102;27
45432;"2012-07-21";"2012-09-25";"Female";5;"Guangzhou";"Guangdong";"CN";29.0;"2014-03-31";44;47605;13234.0;36597.0;81708;"2013-12-22";101;10.53488;50;1;0.69899;98041;23
45531;"2013-01-26";"2013-01-26";"Male";5;"Wuhanshi";"Hubei";"CN";33.0;"2014-03-31";71;38129;5944.0;41623.0;65665;"2014-03-28";4;6.1;33;1;0.70252;50139;19
45556;"2011-02-06";"2011-02-06";"Male";4;"Haerbin";"Heilongjiang";"CN";42.0;"2014-03-31";41;31267;17306.0;12596.0;47833;"2014-03-21";11;17.05;69;1;0.71422;31267;1
45566;"2005-12-13";"2006-01-10";"Male";5;"Guangzhou";"Guangdong";"CN";45.0;"2014-03-31";68;77304;35569.0;43554.0;109665;"2014-03-27";5;10.70149;37;2;0.79443;82659;5
45571;"2005-12-03";"2006-01-15";"Male";5;"Changsha";"Hunan";"CN";44.0;"2014-03-31";53;27479;14954.0;16341.0;43626;"2014-03-20";12;13.59615;89;0;0.69644;29849;2
45577;"2005-12-24";"2006-06-26";"Male";5;"Guangzhou";"Guangdong";"CN";52.0;"2014-03-31";85;68872;33276.0;35526.0;94910;"2014-03-27";5;8.64286;67;7;0.77336;75183;10
45581;"2005-12-29";"2005-12-29";"Male";6;"Guangzhou";"Guangdong";"CN";49.0;"2014-03-31";65;145852;73784.0;70564.0;119794;"2014-03-22";10;10.96875;66;12;1.21088;216228;36
45587;"2006-01-04";"2006-01-29";"Male";6;"Guangzhou";"Guangdong";"CN";56.0;"2014-03-31";39;74845;20394.0;48534.0;64329;"2014-03-29";3;18.05263;101;1;1.23863;78426;1
45610;"2006-02-12";"2006-02-12";"Male";5;"Beijing";"Beijing";"CN";47.0;"2014-03-31";25;78764;22154.0;42954.0;63767;"2014-02-23";38;26.79167;123;5;1.23825;79652;7
45614;"2006-01-20";"2006-03-03";"Male";4;"Wuhan";"Hubei";"CN";72.0;"2014-03-31";41;25892;16919.0;13184.0;43679;"2014-03-31";1;17.7;68;0;0.75786;26333;0
